loan_applicant_id,age,education,years_with_current_employer,years_at_current_address,household_income,debt_to_income_ratio,credit_card_debt,other_debt,y
33551,55,illiterate,18,9,157,24.51959423,10.03932254,28.45644041,0
26679,23,university.degree,13,10,73,21.45981938,3.80660881,11.85905934,0
7827,40,high.school,14,22,129,28.48791347,12.10783628,24.6415721,0
27806,53,professional.course,8,1,195,3.415652882,1.515579302,5.144943818,0
14323,38,basic,13,31,222,7.895548244,5.269050659,12.25906644,0
23747,56,basic,9,6,238,12.00557032,2.715550343,25.85770702,0
29482,33,university.degree,5,8,162,6.196692139,2.956358328,7.082282937,0
27430,46,university.degree,15,10,103,15.67997968,10.23100363,5.919375441,0
39137,28,high.school,26,6,146,16.95583733,1.078319355,23.67720315,0
16774,34,illiterate,14,10,126,1.120579774,0.92307614,0.488854375,0
11986,20,high.school,3,30,100,13.19430099,8.942583511,4.251717484,0
34014,38,high.school,9,13,221,26.45594883,14.7728581,43.69478881,0
28814,24,basic,11,5,138,6.137239076,3.23306621,5.236323715,0
9405,51,basic,9,26,141,17.15633247,3.726632619,20.46379616,0
6877,47,professional.course,9,26,71,7.943611973,2.473093702,3.1668708,0
10131,52,professional.course,13,11,225,6.866690694,11.62779338,3.822260683,0
28754,20,university.degree,21,5,187,29.85885649,25.51552878,30.32053286,0
39067,52,basic,11,7,51,25.41845747,7.975274277,4.988139031,0
3340,52,illiterate,3,25,188,31.32742345,35.44057866,23.45497743,1
4595,44,university.degree,18,15,365,30.28871322,67.1795945,43.37420877,1
27926,38,illiterate,11,22,218,18.51602416,6.839241464,33.5256912,0
34887,34,basic,1,4,184,3.302506289,2.800717747,3.275893825,0
26234,37,basic,22,29,96,25.72342624,16.92101599,7.773473198,0
39160,50,university.degree,18,26,199,26.61964404,0.817968866,52.15512277,0
19643,48,high.school,6,21,201,25.46406373,0.80872177,50.37404633,0
8188,31,professional.course,1,6,203,17.6177135,24.41136103,11.35259738,0
30339,53,professional.course,0,25,86,8.789324853,2.030687578,5.528131796,0
5463,28,professional.course,4,2,229,3.608273857,3.908346091,4.354601041,0
21197,45,university.degree,21,26,104,25.2818526,12.66699792,13.62612878,0
29117,40,illiterate,22,4,98,5.348813868,2.206687768,3.035149822,0
22647,44,basic,12,6,151,29.69480554,16.49634292,28.34281345,0
1556,33,university.degree,10,28,312,27.10785275,46.277999,38.29850159,1
26520,40,basic,9,21,24,27.10713905,2.820916343,3.684797028,0
14079,41,professional.course,5,5,21,16.80011845,1.323869655,2.204155221,0
34172,22,high.school,16,8,92,13.05623502,7.295628807,4.716107414,0
25166,40,professional.course,22,22,51,21.92717242,6.126656504,5.056201431,0
14566,48,illiterate,11,5,53,26.25577172,9.424768603,4.490790409,0
20414,26,basic,11,7,216,20.1114509,4.955761974,38.48497197,0
17093,31,illiterate,17,20,17,1.623027938,0.061810243,0.214104507,0
10352,56,illiterate,4,3,127,17.27076295,1.273990679,20.65987826,0
35506,43,basic,8,14,194,12.72703467,2.124567894,22.56587937,0
15391,38,illiterate,27,4,75,29.28711932,4.925869482,17.03947001,0
39641,38,high.school,27,0,228,14.43475044,7.812476066,25.09875494,0
19406,46,university.degree,16,1,106,5.476360015,2.474559225,3.330382391,0
6892,34,basic,5,3,121,26.97334987,11.4584565,21.17929684,0
29245,36,professional.course,6,18,99,0.947799261,0.170111743,0.768209525,0
10560,28,university.degree,6,12,173,17.78565863,10.38777247,20.38141696,0
5360,43,basic,15,7,224,22.60308718,29.57588633,21.05502895,0
35525,35,university.degree,9,3,214,16.56736433,6.010286416,29.44387325,0
25782,53,high.school,15,14,194,10.47482199,15.2278127,5.09334196,0
27997,42,university.degree,24,23,120,2.073373867,0.624743234,1.863305407,0
35513,49,professional.course,25,6,209,1.457942032,1.874962203,1.172136645,0
7207,26,high.school,6,11,200,12.19963552,1.480582857,22.91868818,0
39873,24,basic,12,23,43,28.59895095,4.806383226,7.491165683,0
3345,33,university.degree,3,26,307,37.5647472,10.9587016,104.3650723,1
22777,26,basic,12,8,153,10.73731923,11.47854982,4.949548607,0
27219,26,high.school,19,18,142,14.35043559,7.621815576,12.75580297,0
2641,54,basic,20,25,320,11.55764803,22.9147066,14.06976708,1
27699,38,university.degree,10,4,105,21.66293353,15.69942372,7.046656489,0
2970,35,illiterate,1,6,59,29.32703954,8.026182711,9.276770618,1
17382,30,high.school,16,4,21,27.91566226,1.342631567,4.519657508,0
25814,55,university.degree,23,29,130,22.19989158,20.31061828,8.549240773,0
38518,48,university.degree,23,21,210,21.16145457,31.2605836,13.178471,0
11359,21,professional.course,19,23,100,10.71337179,3.808424235,6.904947551,0
34779,33,university.degree,0,4,227,6.458882816,4.831571439,9.830092554,0
5623,42,university.degree,14,6,91,11.73666683,5.021596743,5.658770068,0
3462,22,basic,1,16,378,36.61628866,69.68856096,68.72101018,1
23575,39,university.degree,27,26,137,7.361817543,6.343171826,3.742518207,0
17458,27,illiterate,6,23,18,1.430576272,0.112038912,0.145464817,0
33574,39,professional.course,24,7,129,14.46341824,14.21242624,4.445383288,0
9300,54,professional.course,18,6,201,24.14454105,18.98388746,29.54664004,0
5660,23,high.school,13,0,55,4.866540361,1.500697409,1.17589979,0
20098,54,professional.course,9,3,131,17.90920934,5.299371861,18.16169237,0
3806,54,basic,20,26,64,20.37878249,1.134188527,11.90823227,1
37643,44,university.degree,0,22,92,27.11411961,10.61642216,14.32856788,0
7252,43,university.degree,20,5,59,19.69455983,5.674610623,5.945179678,0
6219,20,high.school,11,12,75,5.449168514,1.628197303,2.458679082,0
5845,47,illiterate,6,9,107,30.0660151,16.16051132,16.01012484,0
19469,21,illiterate,6,19,67,22.61613861,3.857700882,11.29511199,0
9197,26,illiterate,21,31,24,7.821091794,1.285230214,0.591831817,0
2843,45,illiterate,0,5,403,7.752112008,24.45975348,6.781257914,1
28789,45,illiterate,21,30,50,23.44020563,8.39901157,3.321091244,0
22020,23,university.degree,17,20,233,5.856153821,9.621466952,4.023371451,0
6202,25,professional.course,18,1,182,5.584069256,6.339019506,3.82398654,0
13511,50,university.degree,24,18,209,0.699927053,1.028019062,0.434828479,0
39175,35,basic,26,28,33,6.684075147,1.100317889,1.105426909,0
19018,48,professional.course,14,29,61,5.606280418,1.449782327,1.970048728,0
20243,31,professional.course,22,26,133,23.15205417,19.13939499,11.65283706,0
33891,23,university.degree,1,22,220,3.828111945,4.14000483,4.281841448,0
6690,28,university.degree,27,17,199,2.457812959,0.166051402,4.724996386,0
40551,47,illiterate,1,10,43,0.630217433,0.085615515,0.185377982,0
9394,28,high.school,7,3,97,4.698954239,2.444614093,2.113371518,0
37302,51,professional.course,15,14,202,25.39334281,19.14144282,32.15310966,0
20514,54,university.degree,7,21,65,21.70721607,4.380184641,9.729505801,0
3636,42,university.degree,17,25,248,22.69540005,31.81462422,24.4699679,1
16586,22,illiterate,2,20,189,30.24706199,2.685500237,54.48144692,0
25122,50,professional.course,12,22,167,13.24600841,5.884313522,16.23652053,0
27953,28,university.degree,24,25,52,17.6387904,1.325574489,7.846596521,0
6203,55,university.degree,2,26,160,3.124960064,2.050681956,2.949254146,0
4099,41,high.school,12,16,267,24.63240848,25.15168916,40.61684149,1
482,21,university.degree,3,25,395,13.77855745,4.676302949,49.74899898,1
11157,39,professional.course,5,22,41,18.69339282,5.61860138,2.045689677,0
17106,52,high.school,2,14,71,2.741804058,0.426600513,1.520080368,0
35802,56,basic,5,21,40,7.432490287,0.37123825,2.601757865,0
34601,35,illiterate,20,15,79,1.452225901,0.048592524,1.098665938,0
24757,55,professional.course,25,8,148,20.13836444,2.23926391,27.56551547,0
28240,25,professional.course,10,25,136,3.57086162,0.618523932,4.237847871,0
6088,21,illiterate,2,24,78,3.785427719,2.003463383,0.949170238,0
36540,56,university.degree,3,28,113,13.56270468,4.230308467,11.09554783,0
34158,39,basic,26,31,66,23.29658539,11.1311504,4.244595963,0
23935,22,high.school,10,31,152,0.593598121,0.366959692,0.535309452,0
4609,50,illiterate,29,1,15,29.16666405,2.003340256,2.371659352,1
13807,48,illiterate,26,5,161,11.32134143,4.690920814,13.53643889,0
30918,43,illiterate,15,11,158,14.579666,12.15934004,10.87653225,0
36478,20,professional.course,21,14,67,3.874519294,0.07058732,2.525340607,0
18186,37,professional.course,4,5,67,19.28306401,4.508631379,8.411021505,0
8368,43,university.degree,18,16,213,20.12423461,4.140253024,38.72436669,0
13655,41,illiterate,6,27,116,24.39798273,10.05490969,18.24675028,0
29762,30,illiterate,7,26,43,23.26285118,7.222005742,2.781020264,0
38211,48,high.school,6,24,104,2.316816559,0.18041276,2.229076461,0
12875,26,university.degree,14,12,152,15.99493294,11.00280584,13.30949224,0
36812,36,university.degree,3,18,233,3.74736334,4.942666421,3.788690162,0
26784,40,university.degree,27,16,166,25.24633,27.387506,14.5214018,0
18984,52,high.school,18,31,167,1.540178748,1.260214757,1.311883752,0
13000,51,high.school,13,21,231,22.7295709,28.92321699,23.5820918,0
40418,32,high.school,14,0,125,1.938769978,1.737516923,0.685945549,0
1208,47,basic,4,13,50,30.15078704,7.461069404,7.614324116,1
33773,33,high.school,13,5,147,25.1250689,25.83493224,11.09891904,0
5739,21,basic,4,2,14,27.63145388,2.22117606,1.647227482,0
28845,20,basic,9,20,26,29.38055857,3.466181734,4.172763495,0
40553,39,illiterate,17,20,136,11.12611336,3.880305252,11.25120891,0
9366,50,professional.course,24,19,230,18.3664687,13.99901213,28.24386588,0
36726,33,high.school,23,27,228,30.04799164,50.9115814,17.59783954,0
8038,29,university.degree,25,3,62,23.64638395,6.353980687,8.30677736,0
35977,20,basic,7,8,159,18.17849852,5.699092412,23.20472024,0
34924,37,professional.course,23,15,233,4.011388577,6.296414281,3.050121103,0
37879,21,university.degree,7,4,227,28.98639163,35.12050859,30.67860041,0
8131,36,high.school,11,15,76,0.764889114,0.395632533,0.185683194,0
22475,45,professional.course,5,31,199,13.10412816,11.1688833,14.90833174,0
36406,29,professional.course,17,6,215,22.89691233,1.819597103,47.4087644,0
34828,23,professional.course,7,9,182,28.51318834,20.47272951,31.42127327,0
17131,37,basic,24,28,42,28.25343252,3.198134239,8.668307419,0
33746,23,high.school,12,21,192,5.619278663,5.088630968,5.700384065,0
2507,38,high.school,26,1,229,9.071633822,17.70721288,3.066828572,1
31609,52,basic,5,27,177,11.12740454,9.994819437,9.700686605,0
21074,52,university.degree,24,5,173,8.246220086,10.25366705,4.012293694,0
1324,36,illiterate,12,12,324,6.544656558,4.860947209,16.34374004,1
11493,48,professional.course,11,31,124,28.99339148,16.08975102,19.86205441,0
3184,38,illiterate,7,4,302,20.97146997,11.7387975,51.59504181,1
4633,31,professional.course,25,5,61,30.82488537,1.966348458,16.83683162,1
14859,53,university.degree,5,25,48,2.98862853,0.031955028,1.402586667,0
26253,26,university.degree,11,9,76,10.24379266,2.141973971,5.643308448,0
22774,32,high.school,11,10,133,25.8510731,11.56573606,22.81619116,0
35564,22,professional.course,11,29,150,19.29628308,3.772117866,25.17230675,0
20748,41,basic,18,28,71,8.182708375,1.494660277,4.315062669,0
16943,43,professional.course,18,1,129,9.148771604,2.068642965,9.733272405,0
25368,37,illiterate,11,27,242,3.383860099,5.761589089,2.42735235,0
13534,36,illiterate,13,1,69,19.87594812,6.143120205,7.571284001,0
21856,40,basic,15,3,61,10.66702473,4.875920699,1.630964388,0
668,50,basic,21,1,139,31.31851944,8.163311233,35.36943079,1
28417,41,high.school,15,1,213,8.757004962,9.926935212,8.725485357,0
7164,36,professional.course,21,15,157,3.607364318,3.807817034,1.855744945,0
29419,43,university.degree,16,9,146,4.296917183,3.280002816,2.993496271,0
18322,26,illiterate,3,5,195,16.71764003,22.77762948,9.821768583,0
5787,25,university.degree,26,26,132,12.64139937,3.79735758,12.88928958,0
32643,49,illiterate,25,2,56,21.903558,7.508734943,4.757257536,0
13958,27,professional.course,10,7,125,5.866140652,2.366458939,4.966216877,0
27056,52,basic,19,13,199,17.3661175,24.01462968,10.54394414,0
16911,41,professional.course,13,9,178,3.331830516,0.919487992,5.011170325,0
36619,44,university.degree,11,4,194,21.31890517,10.85351529,30.50516075,0
4664,39,professional.course,7,10,142,5.645165047,3.477406176,4.53872819,0
27744,30,university.degree,10,6,54,24.90889382,0.18917216,13.2616305,0
33520,37,professional.course,16,29,30,26.28186575,4.68111069,3.203449036,0
5695,39,professional.course,27,20,18,29.92910437,2.258297111,3.128941676,0
4670,55,professional.course,27,11,104,19.50921817,3.184989036,17.10459786,0
21439,33,university.degree,0,24,216,19.96025968,13.62060156,29.49355936,0
28907,30,university.degree,20,10,85,20.87925835,8.956477618,8.79089198,0
17159,35,university.degree,4,25,232,20.87372696,6.880317175,41.54672937,0
2092,52,professional.course,16,27,14,15.61486992,0.771167683,1.414914105,1
29158,21,high.school,13,9,216,27.94576946,26.85939712,33.50346492,0
30616,40,university.degree,2,20,219,25.14198859,21.87500787,33.18594714,0
18991,24,university.degree,6,14,148,18.44572927,12.44755353,14.85212578,0
350,50,illiterate,23,13,186,11.47144799,8.856750422,12.48014284,1
1191,48,university.degree,5,5,230,16.69096271,8.42037057,29.96884365,1
7144,35,professional.course,9,16,107,12.80194728,9.742606761,3.955476824,0
32615,53,illiterate,14,13,139,7.954096032,1.898200137,9.157993347,0
8282,53,basic,13,22,92,16.14807972,3.782116234,11.07411711,0
27029,53,high.school,5,6,90,16.36757051,2.013328419,12.71748504,0
21516,34,illiterate,13,9,196,2.306353505,1.240520894,3.279931975,0
16795,36,illiterate,17,23,20,24.12957144,1.526740693,3.299173594,0
717,25,high.school,8,3,401,28.57102864,82.33483597,32.23498887,1
20731,37,high.school,11,23,220,5.781817474,1.251408894,11.46858955,0
40130,45,professional.course,6,3,174,14.65303211,2.241067853,23.25520802,0
1565,50,illiterate,18,5,103,13.15352353,4.797684718,8.750444515,1
28832,53,university.degree,10,13,189,11.90240714,3.24991164,19.24563786,0
5779,30,illiterate,18,16,81,17.83565633,6.894363892,7.552517731,0
7924,36,high.school,0,12,34,19.59129553,1.626253828,5.034786654,0
8707,36,high.school,12,25,174,10.76360194,2.422788588,16.30587879,0
32412,20,professional.course,17,10,210,26.09964178,9.425032232,45.38421551,0
25417,40,illiterate,11,28,237,8.135071297,6.161173649,13.11894533,0
14807,38,professional.course,20,14,67,12.08190631,5.700248651,2.394628574,0
9221,50,illiterate,7,12,136,9.506023113,5.002747705,7.925443729,0
13034,51,professional.course,3,19,218,23.4645475,9.048075161,42.1046384,0
33778,44,high.school,6,3,226,22.52631723,26.50197897,24.40749796,0
29737,34,university.degree,16,1,239,24.68042047,2.70661955,56.27958538,0
40161,21,illiterate,7,29,213,14.49650581,19.87793013,10.99962725,0
11820,35,high.school,19,28,19,23.04886812,3.238174861,1.141110082,0
32886,49,professional.course,26,12,31,13.40102661,2.684979249,1.469339001,0
9951,31,basic,4,31,162,16.04787119,7.166940022,18.83061131,0
19920,38,high.school,13,19,69,12.7749362,3.708049662,5.106656315,0
1851,21,illiterate,29,22,129,23.36425684,14.48260553,15.65728579,1
5676,25,illiterate,13,9,211,18.97331877,22.20228716,17.83141546,0
8604,33,illiterate,7,23,201,27.35783712,37.34050442,17.64874819,0
16107,28,university.degree,6,2,164,11.85746637,11.5775102,7.868734648,0
11639,44,illiterate,12,1,186,14.24177744,19.87348061,6.61622543,0
15827,27,high.school,15,26,233,29.74558103,4.728347683,64.57885612,0
25029,30,illiterate,17,7,129,20.6502739,14.86012721,11.77872612,0
13061,39,high.school,20,4,104,21.59626327,14.69198924,7.76812456,0
32874,55,high.school,3,11,172,26.13030381,31.77365962,13.17046293,0
32031,43,professional.course,24,17,164,17.9129202,20.08009878,9.297090339,0
3337,33,high.school,16,10,413,10.58958531,32.5116859,11.22330143,1
22134,34,basic,1,17,48,25.98848994,1.777793023,10.69668215,0
21055,31,professional.course,10,17,205,18.18231459,7.933914253,29.33983067,0
30070,30,basic,11,27,225,18.39006211,25.99233462,15.38530513,0
19658,38,university.degree,10,19,185,27.06077075,16.65535519,33.4070707,0
24067,37,professional.course,3,29,240,26.52175919,38.43108918,25.22113288,0
10926,50,university.degree,21,6,88,29.70014861,5.272008318,20.86412246,0
9284,24,professional.course,3,28,170,10.97968681,0.621439846,18.04402773,0
28296,24,university.degree,13,27,26,8.974942392,1.57699557,0.756489452,0
15079,22,basic,6,12,104,14.79604289,8.838961526,6.548923084,0
29670,42,university.degree,12,26,92,8.896139029,3.7461201,4.438327806,0
40271,44,basic,8,0,36,3.943002159,0.872580818,0.546899959,0
23331,33,high.school,17,30,171,5.902265487,7.584026284,2.508847699,0
10106,43,illiterate,12,3,182,11.70761846,9.20369859,12.10416702,0
20239,34,illiterate,25,5,96,7.539349548,3.487807604,3.749967962,0
1081,45,professional.course,9,9,230,25.44289245,15.79103069,42.72762194,1
35755,29,illiterate,21,15,64,10.87070839,4.386310311,2.57094306,0
14527,54,basic,11,21,145,22.672282,15.20608348,17.66872542,0
23115,28,illiterate,18,2,123,16.39200138,4.137586758,16.02457494,0
31052,40,university.degree,26,27,92,29.71904164,15.55151877,11.78999954,0
39520,37,university.degree,6,11,52,19.69396607,5.164171598,5.076690758,0
16908,23,professional.course,12,26,21,15.41179502,0.048751194,3.187725759,0
38895,39,professional.course,12,21,147,12.47500029,8.53698523,9.801265195,0
11248,39,professional.course,26,12,44,5.620366285,0.282509128,2.190452038,0
21565,22,illiterate,13,30,226,1.515052374,2.004687259,1.419331107,0
26953,49,university.degree,27,15,52,23.33084523,5.633275894,6.498763623,0
17972,33,basic,18,7,155,16.12268581,6.389025427,18.60113757,0
8442,31,basic,0,11,169,2.775018687,2.417701541,2.27208004,0
12101,46,basic,3,30,240,22.46789278,28.87424445,25.04869822,0
